2026-05-23 10:54:12.762616,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:54:18.919850,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:54:20.973950,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:54:29.077698,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:54:31.134547,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:54:39.221201,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:54:41.268740,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:54:43.318064,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:54:55.690485,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:55:04.097700,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:55:06.134127,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:55:12.219381,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:55:14.290410,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:55:18.406643,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:55:20.630995,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:55:22.670390,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:55:24.814705,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:55:39.110026,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:55:41.188314,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:55:45.284545,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:55:49.332937,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:55:57.489484,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:56:01.632207,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:56:09.853736,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:56:24.229763,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:56:32.531684,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:56:46.717258,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:56:48.767031,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:56:50.814554,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:56:54.868177,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:57:00.985427,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:57:11.125135,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:57:15.195990,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:57:25.337451,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:57:27.428457,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:57:31.508043,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:57:39.667337,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:57:41.716926,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:57:51.887902,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:57:58.022309,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:58:00.073663,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:58:04.120351,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:58:10.261875,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:58:12.373903,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:58:22.575931,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:58:26.644093,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:58:40.781008,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:58:48.943713,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:58:55.011863,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:58:59.074396,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:59:03.219492,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:59:05.257827,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:59:07.320161,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:59:09.366623,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:59:15.978357,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:59:20.722421,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:59:22.886410,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:59:24.999955,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:59:27.059027,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:59:29.091049,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:59:35.225782,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:59:45.356454,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:59:47.418056,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:59:53.572755,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:59:57.640921,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 10:59:59.731850,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:00:03.978395,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:00:06.013156,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:00:14.572902,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:00:19.666207,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:00:22.865876,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:00:31.969127,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:00:34.376994,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:00:38.763637,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:00:44.017103,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:00:54.113547,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:00:58.192407,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:01:02.511258,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:01:09.155091,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:01:13.715469,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:01:22.699079,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:01:39.032053,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:01:47.405469,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:01:49.958389,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:01:54.043163,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:01:56.135035,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:02:04.231266,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:02:08.380062,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:02:10.754522,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:02:13.085907,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:02:29.297386,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:02:31.558544,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:02:35.659589,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:02:41.723071,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:03:05.942117,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:03:23.852586,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:03:36.004926,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:03:41.549553,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:03:53.959397,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:03:57.180886,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:04:02.294769,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:04:18.029025,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:04:26.970504,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:04:30.827918,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:04:37.144407,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:04:45.495036,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:04:53.749303,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:04:59.932540,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:05:01.985723,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:05:08.103467,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:05:12.164122,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:05:14.233642,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:05:22.345501,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:05:24.377994,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:05:26.410793,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:05:46.829754,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:05:48.894660,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:06:01.063226,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:06:05.150064,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:06:09.335865,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:06:11.474757,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:06:23.275076,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:06:53.200049,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:06:59.409296,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:07:07.206085,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:07:31.200927,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:07:39.737723,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:07:44.186510,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:07:54.367015,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:07:58.457037,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:08:00.496690,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:08:06.584714,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:08:08.716150,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:08:23.947176,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:08:26.095385,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:08:32.500825,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:08:34.670472,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:08:44.935098,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:08:47.073657,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:08:50.051223,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:08:52.934738,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:08:57.064430,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:09:03.147024,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:09:15.295380,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:09:25.462106,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:09:27.498968,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:09:29.544700,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:09:33.736301,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:09:50.143358,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:10:05.079983,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:10:15.397312,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:10:23.589388,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:10:36.310729,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:10:50.979455,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:10:57.280463,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:11:01.355239,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:11:05.455559,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:11:07.494032,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:11:13.627629,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:11:15.946368,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:11:28.189209,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:11:33.485333,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:11:38.268333,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:11:50.570185,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:11:52.615482,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:11:57.009831,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:12:01.540821,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:12:03.583084,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:12:05.632045,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:12:09.701796,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:12:19.847914,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:12:21.884119,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:12:25.944172,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:12:30.001991,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:12:52.200060,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:12:56.406733,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:12:58.976497,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:13:01.059151,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:13:03.101091,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:13:05.142280,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:13:11.217069,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:13:17.290924,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:13:19.332737,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:13:23.398066,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:13:25.430852,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:13:29.481275,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:13:35.575469,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:13:39.639217,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:13:47.742866,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:13:55.849893,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:13:59.935614,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:14:03.998571,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:14:12.109490,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:14:22.213248,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:14:30.313385,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:14:32.370007,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:14:40.449356,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:14:42.479304,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:14:44.518513,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:14:46.550265,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:14:50.603453,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:15:00.717404,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:15:04.809777,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:15:08.866160,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:15:13.096606,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:15:23.206994,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:15:29.314008,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:15:31.351867,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:15:35.402903,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:16:01.671416,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:16:23.902462,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:16:27.966640,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:16:34.050784,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:16:36.094980,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:16:38.125890,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:16:40.163853,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:16:44.246571,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:17:00.426446,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:17:02.460235,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:17:14.598483,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:17:20.680584,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:17:24.733969,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:17:28.793223,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:17:45.461648,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:17:51.549677,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:17:55.923407,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:18:04.347749,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:18:08.412722,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:18:18.603276,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:18:37.263534,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:18:44.752404,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:18:48.102767,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:18:54.312282,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:18:57.948308,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:19:16.466291,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:19:24.766937,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:19:32.986607,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:19:35.109477,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:19:41.658164,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:19:43.726780,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:19:45.769653,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:20:02.087713,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:20:04.187220,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:20:24.511287,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:20:32.644549,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:20:40.767797,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:20:50.980173,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:20:55.663124,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:21:01.741995,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:21:07.812950,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:21:09.857553,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:21:11.901021,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:21:13.929463,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:21:15.964730,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:21:22.028260,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:21:36.182885,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:21:42.269006,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:21:50.356856,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:21:56.714663,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:21:58.776099,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:22:00.857060,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:22:02.898161,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:22:04.966448,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:22:09.094518,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:22:11.139875,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:22:15.313915,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:22:19.421114,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:22:23.651865,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:22:25.720275,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:22:31.832816,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:22:33.883614,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:22:41.981651,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:22:46.056699,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:22:52.170787,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:23:14.393616,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:23:18.471064,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:23:20.547279,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:23:24.672786,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:23:30.793682,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:23:47.126559,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:23:55.445787,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:23:59.518776,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:24:16.029431,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:24:22.103224,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:24:26.161204,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:24:32.243067,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:24:46.391009,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:24:48.440299,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:24:50.486514,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:25:00.620668,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:25:02.667580,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:25:04.698684,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:25:12.801303,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:25:28.935898,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:25:30.977335,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:25:35.025782,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:25:39.081941,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:25:41.112766,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:25:59.334319,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:26:09.448599,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:26:11.504080,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:26:19.670738,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:26:33.850958,192.168.1.60,Brute Force Attack,HIGH,Detected,Detected
2026-05-23 11:26:37.904003,192.168.1.50,Brute Force Attack,HIGH,Detected,Detected
